Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S09773,45,Male,Undergraduate,Data Science,49,4,82,21,71,Low,57,Kinesthetic,1,No
S09774,32,Male,Undergraduate,Machine Learning,299,4,41,47,82,High,74,Auditory,5,No
S09775,25,Female,Undergraduate,Data Science,227,2,74,1,70,Low,45,Reading/Writing,3,No
S09776,42,Female,Undergraduate,Cybersecurity,238,4,56,17,79,Medium,83,Auditory,1,No
S09777,36,Female,Undergraduate,Machine Learning,290,4,41,47,63,High,80,Kinesthetic,3,No
S09778,29,Male,High School,Web Development,241,1,57,15,81,Medium,73,Kinesthetic,2,No
S09779,47,Male,Undergraduate,Web Development,380,2,30,38,76,High,89,Auditory,1,Yes
S09780,20,Male,High School,Cybersecurity,47,2,68,4,67,Medium,36,Visual,2,No
S09781,27,Male,Undergraduate,Web Development,245,4,69,41,96,Medium,33,Reading/Writing,3,No
S09782,38,Male,High School,Python Basics,32,1,63,9,54,Medium,54,Visual,2,No
S09783,18,Female,Postgraduate,Data Science,390,2,56,30,50,Medium,86,Kinesthetic,5,No
S09784,20,Female,High School,Machine Learning,117,1,55,15,58,High,55,Auditory,1,No
S09785,26,Male,Undergraduate,Python Basics,370,4,69,31,47,Low,76,Reading/Writing,2,No
S09786,25,Male,Postgraduate,Data Science,256,3,57,12,66,Low,80,Kinesthetic,1,No
S09787,35,Female,Undergraduate,Machine Learning,287,2,75,16,97,Low,47,Kinesthetic,2,No
S09788,44,Female,Undergraduate,Machine Learning,261,3,64,19,54,Medium,65,Kinesthetic,2,No
S09789,41,Female,Postgraduate,Web Development,60,4,96,29,76,Medium,75,Kinesthetic,2,Yes
S09790,47,Female,Postgraduate,Machine Learning,480,2,56,10,75,Medium,91,Visual,4,No
S09791,26,Female,Undergraduate,Data Science,301,4,78,8,88,Medium,69,Visual,1,No
S09792,22,Male,Undergraduate,Machine Learning,150,3,90,46,45,High,83,Visual,3,No
S09793,41,Male,High School,Machine Learning,155,3,99,7,64,High,76,Reading/Writing,2,Yes
S09794,19,Female,Undergraduate,Machine Learning,137,2,47,2,58,High,38,Reading/Writing,1,No
S09795,41,Male,Undergraduate,Cybersecurity,364,2,58,45,82,High,94,Kinesthetic,3,Yes
S09796,41,Male,Undergraduate,Cybersecurity,380,4,73,38,83,Medium,88,Kinesthetic,2,Yes
S09797,28,Male,High School,Web Development,142,1,78,22,50,Medium,79,Kinesthetic,5,No
S09798,19,Male,Postgraduate,Cybersecurity,493,1,74,46,53,High,49,Visual,1,Yes
S09799,49,Female,High School,Machine Learning,331,3,35,42,82,Medium,87,Visual,3,Yes
S09800,36,Male,Undergraduate,Python Basics,154,3,37,43,85,Medium,81,Auditory,4,No
S09801,17,Male,High School,Web Development,157,4,73,19,63,Medium,84,Visual,2,Yes
S09802,25,Male,High School,Machine Learning,211,1,83,3,59,Medium,72,Reading/Writing,4,Yes
S09803,28,Female,Postgraduate,Data Science,444,4,47,49,92,Medium,60,Kinesthetic,1,No
S09804,15,Male,Undergraduate,Python Basics,317,1,42,3,55,Low,53,Reading/Writing,4,No
S09805,42,Female,High School,Web Development,106,4,33,23,96,High,43,Auditory,1,No
S09806,20,Other,Postgraduate,Cybersecurity,192,1,42,6,63,Low,48,Auditory,4,Yes
S09807,31,Female,Undergraduate,Data Science,439,4,61,42,44,Medium,44,Visual,4,No
S09808,33,Female,Undergraduate,Cybersecurity,94,4,95,13,48,Low,61,Auditory,5,No
S09809,37,Female,Undergraduate,Machine Learning,24,3,42,38,73,Low,45,Auditory,3,No
S09810,45,Female,Undergraduate,Data Science,226,3,73,17,51,Medium,83,Reading/Writing,2,No
S09811,35,Male,High School,Python Basics,150,4,90,43,89,Low,97,Visual,4,No
S09812,27,Male,Undergraduate,Python Basics,320,1,83,6,59,Medium,72,Visual,1,Yes
S09813,43,Female,Undergraduate,Machine Learning,489,1,54,45,79,Low,45,Visual,3,Yes
S09814,17,Female,Postgraduate,Python Basics,214,3,97,21,44,High,40,Kinesthetic,3,No
S09815,45,Other,Undergraduate,Python Basics,117,3,34,1,91,Medium,42,Reading/Writing,4,No
S09816,26,Female,Undergraduate,Web Development,32,2,94,38,80,High,88,Reading/Writing,3,No
S09817,46,Female,High School,Python Basics,340,1,68,48,60,Medium,40,Auditory,2,No
S09818,41,Male,High School,Data Science,294,1,74,26,84,Medium,86,Auditory,1,Yes
S09819,35,Male,Undergraduate,Machine Learning,118,1,32,20,62,Low,72,Reading/Writing,2,No
S09820,39,Male,High School,Web Development,421,3,63,9,45,Medium,58,Visual,3,No
S09821,34,Female,Undergraduate,Web Development,164,3,79,48,44,Low,41,Reading/Writing,3,No
S09822,49,Male,Undergraduate,Machine Learning,241,2,31,36,41,Medium,98,Auditory,3,No
S09823,49,Female,Postgraduate,Data Science,99,2,62,32,90,Low,46,Auditory,1,No
S09824,27,Male,High School,Data Science,236,1,62,2,59,Medium,45,Visual,5,Yes
S09825,43,Female,Undergraduate,Web Development,351,2,48,8,94,Medium,45,Kinesthetic,3,Yes
S09826,38,Other,Postgraduate,Web Development,64,3,37,48,69,Medium,48,Kinesthetic,1,No
S09827,36,Male,Undergraduate,Python Basics,266,3,83,41,71,High,51,Auditory,1,No
S09828,44,Male,High School,Machine Learning,409,1,38,14,42,Medium,67,Kinesthetic,2,No
S09829,32,Female,High School,Python Basics,76,1,94,0,76,High,84,Kinesthetic,1,Yes
S09830,32,Female,High School,Cybersecurity,277,2,84,15,58,High,69,Kinesthetic,4,No
S09831,32,Male,Undergraduate,Machine Learning,114,3,96,38,70,Low,36,Reading/Writing,4,No
S09832,49,Male,High School,Machine Learning,457,1,52,35,56,Medium,77,Visual,2,Yes
S09833,15,Male,Postgraduate,Data Science,300,1,81,1,73,High,92,Kinesthetic,1,No
S09834,41,Female,High School,Machine Learning,45,4,67,32,85,High,74,Visual,4,Yes
S09835,30,Female,Undergraduate,Machine Learning,162,1,40,8,60,Low,32,Auditory,4,No
S09836,48,Male,High School,Data Science,477,1,86,40,80,Medium,51,Auditory,4,Yes
S09837,16,Male,Undergraduate,Cybersecurity,71,1,54,49,63,Low,47,Visual,1,No
S09838,27,Male,Undergraduate,Cybersecurity,352,3,87,19,90,High,39,Visual,4,No
S09839,40,Male,Undergraduate,Cybersecurity,219,3,31,3,89,Low,41,Visual,1,No
S09840,24,Male,Undergraduate,Python Basics,261,1,65,12,94,High,89,Auditory,4,No
S09841,22,Female,Undergraduate,Web Development,100,2,83,49,46,High,76,Auditory,2,No
S09842,25,Male,High School,Cybersecurity,357,4,43,35,50,Low,68,Visual,2,No
S09843,35,Female,Postgraduate,Data Science,216,1,49,34,42,Medium,50,Kinesthetic,3,Yes
S09844,45,Male,Undergraduate,Web Development,393,3,40,15,91,High,83,Kinesthetic,5,Yes
S09845,24,Female,Undergraduate,Machine Learning,10,1,85,9,55,Medium,72,Kinesthetic,4,No
S09846,17,Female,Undergraduate,Machine Learning,83,4,47,11,92,Medium,54,Reading/Writing,1,No
S09847,23,Male,Undergraduate,Cybersecurity,394,1,98,21,90,Medium,60,Auditory,5,Yes
S09848,29,Female,Postgraduate,Web Development,138,4,88,38,44,Medium,49,Reading/Writing,2,No
S09849,29,Female,Undergraduate,Python Basics,158,4,83,33,67,Low,31,Kinesthetic,1,No
S09850,30,Male,High School,Python Basics,281,2,70,26,85,Low,67,Reading/Writing,1,No
S09851,32,Male,Postgraduate,Data Science,98,1,53,23,91,Medium,66,Kinesthetic,2,No
S09852,39,Male,Undergraduate,Python Basics,92,4,59,42,67,Medium,80,Kinesthetic,5,No
S09853,26,Male,High School,Web Development,327,4,80,31,49,High,75,Reading/Writing,1,Yes
S09854,47,Male,Undergraduate,Cybersecurity,270,1,52,17,45,Medium,70,Kinesthetic,1,No
S09855,19,Female,Undergraduate,Python Basics,272,1,63,2,59,Medium,87,Auditory,2,Yes
S09856,16,Female,Postgraduate,Data Science,352,2,52,0,83,Medium,31,Reading/Writing,1,Yes
S09857,16,Female,High School,Cybersecurity,74,1,65,25,86,Medium,35,Visual,5,Yes
S09858,47,Female,High School,Python Basics,85,4,64,32,67,High,48,Kinesthetic,2,No
S09859,24,Male,High School,Python Basics,321,3,91,4,82,Medium,79,Reading/Writing,3,Yes
S09860,18,Female,Undergraduate,Machine Learning,12,2,70,1,99,High,84,Reading/Writing,3,No
S09861,20,Male,High School,Data Science,221,1,32,36,61,Low,83,Reading/Writing,2,Yes
S09862,33,Female,Undergraduate,Web Development,112,3,62,28,51,High,73,Kinesthetic,3,No
S09863,20,Male,Undergraduate,Machine Learning,411,2,87,5,68,High,85,Reading/Writing,2,Yes
S09864,47,Female,High School,Cybersecurity,431,2,35,12,91,Medium,60,Visual,1,No
S09865,36,Female,High School,Python Basics,111,2,77,48,71,Medium,68,Reading/Writing,4,No
S09866,19,Male,High School,Python Basics,343,1,74,41,96,Low,97,Kinesthetic,3,No
S09867,36,Female,Postgraduate,Data Science,254,1,53,49,95,Medium,58,Auditory,4,No
S09868,30,Male,Undergraduate,Data Science,88,1,82,32,91,High,93,Reading/Writing,2,No
S09869,34,Other,Postgraduate,Cybersecurity,19,1,38,2,41,Medium,49,Kinesthetic,4,No
S09870,44,Female,Undergraduate,Data Science,256,1,76,7,41,Medium,57,Visual,3,No
S09871,48,Female,Undergraduate,Data Science,137,1,82,27,91,High,87,Reading/Writing,2,No
S09872,16,Female,Undergraduate,Python Basics,334,3,53,33,46,High,67,Kinesthetic,1,No
S09873,16,Female,Postgraduate,Cybersecurity,93,3,55,3,67,High,48,Reading/Writing,3,No
S09874,47,Male,Undergraduate,Data Science,71,4,99,6,86,Medium,98,Reading/Writing,5,Yes
S09875,42,Female,Undergraduate,Cybersecurity,433,4,84,38,63,Medium,58,Visual,2,No
S09876,24,Male,Postgraduate,Data Science,14,4,58,38,78,Medium,72,Auditory,2,Yes
S09877,16,Male,Postgraduate,Python Basics,287,2,67,21,76,Medium,35,Kinesthetic,1,No
S09878,26,Female,High School,Cybersecurity,237,2,65,48,79,Medium,83,Kinesthetic,5,No
S09879,23,Female,High School,Machine Learning,391,1,93,28,92,Medium,62,Kinesthetic,1,No
S09880,39,Male,Postgraduate,Web Development,402,4,37,38,42,High,85,Auditory,5,Yes
S09881,28,Male,Postgraduate,Web Development,109,2,75,31,72,Medium,84,Kinesthetic,4,Yes
S09882,17,Male,High School,Machine Learning,190,2,78,36,87,High,47,Visual,5,No
S09883,31,Female,Undergraduate,Machine Learning,428,1,60,32,73,High,92,Reading/Writing,5,No
S09884,29,Male,Undergraduate,Cybersecurity,136,2,39,46,50,Medium,79,Auditory,5,Yes
S09885,49,Female,Postgraduate,Machine Learning,184,2,38,25,93,Low,92,Auditory,1,No
S09886,40,Female,Postgraduate,Cybersecurity,325,2,60,5,96,Low,50,Reading/Writing,4,No
S09887,24,Female,Undergraduate,Cybersecurity,477,2,38,18,96,Medium,91,Auditory,2,No
S09888,33,Female,Undergraduate,Web Development,77,1,34,7,77,Medium,99,Reading/Writing,2,No
S09889,15,Male,Undergraduate,Cybersecurity,128,1,91,22,72,High,75,Visual,5,Yes
S09890,49,Female,Undergraduate,Web Development,262,2,77,26,45,High,87,Visual,1,No
S09891,47,Male,High School,Cybersecurity,62,3,66,21,48,High,65,Visual,5,No
S09892,45,Female,Undergraduate,Data Science,14,3,68,36,53,High,87,Auditory,4,No
S09893,44,Male,Postgraduate,Data Science,61,1,75,15,79,Medium,57,Reading/Writing,3,Yes
S09894,21,Female,Postgraduate,Machine Learning,164,2,82,2,78,Low,35,Kinesthetic,4,No
S09895,36,Male,Postgraduate,Cybersecurity,210,3,45,1,61,Low,59,Kinesthetic,2,No
S09896,27,Male,High School,Data Science,121,3,31,33,49,High,61,Kinesthetic,2,Yes
S09897,22,Female,Undergraduate,Web Development,457,2,79,0,95,Medium,85,Reading/Writing,4,Yes
S09898,46,Male,Undergraduate,Machine Learning,52,2,78,36,95,Low,62,Visual,5,No
S09899,30,Male,Undergraduate,Python Basics,315,1,50,48,71,High,35,Reading/Writing,5,Yes
S09900,47,Female,Postgraduate,Web Development,480,4,45,12,40,High,34,Kinesthetic,2,No
S09901,44,Female,Undergraduate,Cybersecurity,162,4,36,26,52,Low,47,Visual,3,No
S09902,36,Female,High School,Machine Learning,474,1,80,49,86,Low,46,Visual,1,No
S09903,28,Male,Undergraduate,Web Development,227,1,48,41,69,Medium,82,Reading/Writing,2,No
S09904,46,Female,High School,Machine Learning,201,1,69,32,65,Medium,52,Visual,1,No
S09905,35,Other,High School,Cybersecurity,232,3,88,5,41,Medium,38,Reading/Writing,2,No
S09906,41,Female,Postgraduate,Cybersecurity,18,2,95,15,92,Low,67,Kinesthetic,4,Yes
S09907,37,Male,High School,Python Basics,82,1,38,36,83,High,90,Auditory,4,No
S09908,28,Female,High School,Python Basics,298,4,86,16,77,High,76,Visual,3,No
S09909,19,Female,Undergraduate,Cybersecurity,323,3,62,33,52,Medium,51,Kinesthetic,5,No
S09910,40,Female,High School,Web Development,315,2,33,39,55,High,86,Reading/Writing,5,Yes
S09911,16,Female,Postgraduate,Python Basics,382,4,60,49,73,Medium,51,Auditory,5,No
S09912,46,Other,Undergraduate,Python Basics,15,4,67,41,51,High,62,Reading/Writing,5,No
S09913,41,Male,Undergraduate,Web Development,371,1,35,6,47,High,92,Kinesthetic,5,No
S09914,45,Female,High School,Web Development,349,3,45,31,53,Low,90,Reading/Writing,2,No
S09915,40,Male,Undergraduate,Python Basics,328,4,84,4,88,Medium,89,Kinesthetic,1,No
S09916,49,Male,Postgraduate,Cybersecurity,119,3,57,32,88,Low,78,Reading/Writing,1,No
S09917,16,Male,Undergraduate,Cybersecurity,470,3,84,35,95,Medium,31,Visual,5,Yes
S09918,25,Female,Postgraduate,Cybersecurity,33,1,91,28,61,High,91,Auditory,2,No
S09919,32,Female,Postgraduate,Data Science,381,2,41,5,99,Low,48,Kinesthetic,3,No
S09920,20,Male,Undergraduate,Machine Learning,14,4,80,20,63,Medium,49,Kinesthetic,4,No
S09921,37,Female,Postgraduate,Cybersecurity,297,2,75,3,55,Medium,32,Auditory,2,No
S09922,47,Male,Postgraduate,Python Basics,151,3,42,38,70,Medium,62,Auditory,5,Yes
S09923,33,Female,Undergraduate,Web Development,426,2,71,40,96,High,41,Kinesthetic,5,No
S09924,20,Male,Undergraduate,Cybersecurity,306,4,89,0,91,Medium,92,Visual,2,No
S09925,18,Male,Undergraduate,Python Basics,146,1,32,12,63,High,65,Visual,1,No
S09926,37,Female,High School,Data Science,198,2,75,47,71,Medium,98,Visual,2,Yes
S09927,46,Female,High School,Cybersecurity,485,1,82,43,75,Medium,60,Kinesthetic,2,No
S09928,28,Female,High School,Data Science,227,2,63,25,80,High,89,Visual,2,No
S09929,43,Female,High School,Machine Learning,212,2,79,33,48,Medium,45,Kinesthetic,1,No
S09930,26,Female,Undergraduate,Machine Learning,350,4,89,16,68,Medium,51,Auditory,5,No
S09931,22,Female,Undergraduate,Cybersecurity,68,3,56,47,81,Medium,68,Auditory,3,No
S09932,45,Male,High School,Cybersecurity,268,4,42,28,47,Medium,66,Visual,3,Yes
S09933,33,Male,Undergraduate,Machine Learning,236,1,94,28,79,Low,65,Visual,4,No
S09934,24,Male,Undergraduate,Cybersecurity,134,1,40,18,87,Low,90,Visual,2,No
S09935,18,Female,High School,Python Basics,49,2,34,7,87,Medium,89,Kinesthetic,5,No
S09936,19,Female,High School,Python Basics,298,2,61,18,70,Medium,96,Auditory,5,No
S09937,45,Male,Postgraduate,Data Science,141,4,95,25,61,Medium,89,Auditory,4,No
S09938,26,Male,Undergraduate,Web Development,297,4,75,23,88,Medium,82,Visual,4,No
S09939,47,Female,High School,Web Development,376,1,81,38,62,Low,96,Auditory,3,No
S09940,16,Female,Undergraduate,Data Science,422,1,33,49,60,Medium,72,Kinesthetic,2,No
S09941,20,Male,High School,Data Science,117,2,64,15,59,Medium,87,Auditory,5,No
S09942,43,Female,Undergraduate,Web Development,166,2,40,32,86,Medium,52,Visual,5,No
S09943,30,Male,Undergraduate,Machine Learning,184,2,84,17,65,Medium,54,Auditory,4,No
S09944,38,Male,Undergraduate,Web Development,164,1,73,25,41,Medium,97,Reading/Writing,2,No
S09945,47,Male,Postgraduate,Python Basics,453,1,91,18,88,Low,35,Auditory,5,No
S09946,26,Female,Undergraduate,Data Science,143,2,76,10,44,Medium,79,Kinesthetic,2,Yes
S09947,36,Female,Undergraduate,Web Development,366,4,46,42,65,Medium,89,Visual,3,No
S09948,26,Male,Undergraduate,Web Development,386,4,58,47,58,Low,45,Kinesthetic,5,No
S09949,33,Female,Postgraduate,Python Basics,33,2,46,20,78,Medium,67,Kinesthetic,4,No
S09950,45,Female,Undergraduate,Web Development,73,3,81,2,59,Medium,86,Kinesthetic,1,Yes
S09951,38,Male,High School,Machine Learning,313,1,38,19,94,Medium,97,Reading/Writing,5,No
S09952,20,Female,Postgraduate,Web Development,31,4,86,38,82,Medium,66,Kinesthetic,1,No
S09953,21,Female,High School,Python Basics,145,3,93,2,66,High,54,Auditory,4,Yes
S09954,16,Female,High School,Cybersecurity,57,3,39,40,54,High,41,Auditory,4,No
S09955,31,Male,Postgraduate,Web Development,395,1,73,0,52,High,46,Reading/Writing,2,No
S09956,35,Male,High School,Web Development,260,2,97,14,43,Low,30,Auditory,1,No
S09957,27,Other,Undergraduate,Cybersecurity,378,2,96,40,75,Medium,31,Visual,2,No
S09958,30,Female,Undergraduate,Python Basics,301,2,91,28,40,High,80,Kinesthetic,5,No
S09959,28,Female,Undergraduate,Python Basics,92,2,44,5,60,Low,60,Kinesthetic,5,Yes
S09960,42,Male,Undergraduate,Python Basics,300,2,93,11,74,Medium,55,Visual,3,No
S09961,31,Male,Postgraduate,Data Science,139,1,95,40,86,Low,74,Auditory,5,No
S09962,43,Male,High School,Web Development,304,3,45,31,93,Medium,88,Reading/Writing,1,No
S09963,16,Female,Postgraduate,Python Basics,169,4,91,28,70,Low,88,Reading/Writing,4,No
S09964,20,Female,Postgraduate,Web Development,18,4,84,44,41,High,89,Auditory,5,Yes
S09965,46,Female,Undergraduate,Machine Learning,373,4,47,7,88,Medium,30,Kinesthetic,5,Yes
S09966,35,Female,Postgraduate,Machine Learning,153,3,93,24,72,Low,32,Reading/Writing,3,No
S09967,18,Male,High School,Web Development,97,3,45,46,73,High,42,Visual,2,No
S09968,27,Male,Undergraduate,Web Development,457,4,99,33,83,Medium,55,Kinesthetic,2,No
S09969,22,Male,Undergraduate,Python Basics,231,1,67,34,65,Low,67,Auditory,2,Yes
S09970,33,Male,Undergraduate,Python Basics,365,1,99,1,51,Low,81,Kinesthetic,5,No
S09971,37,Female,Undergraduate,Data Science,230,4,98,7,96,Medium,64,Visual,2,Yes
S09972,17,Male,High School,Cybersecurity,405,3,74,2,90,Medium,41,Visual,4,No
S09973,16,Other,Undergraduate,Python Basics,316,2,56,5,66,Low,79,Reading/Writing,2,No
S09974,24,Female,Undergraduate,Cybersecurity,388,1,97,39,85,Low,88,Visual,3,No
S09975,22,Male,Undergraduate,Python Basics,346,4,44,1,64,High,49,Visual,5,Yes
S09976,22,Male,Postgraduate,Cybersecurity,209,3,58,4,68,Medium,77,Reading/Writing,2,No
S09977,17,Female,High School,Web Development,418,3,62,17,83,Medium,97,Reading/Writing,1,No
S09978,40,Male,Undergraduate,Data Science,74,3,44,45,45,High,42,Reading/Writing,1,No
S09979,16,Female,High School,Cybersecurity,155,1,87,34,61,Medium,77,Kinesthetic,4,No
S09980,45,Female,Undergraduate,Cybersecurity,483,4,99,2,77,Medium,68,Auditory,3,No
S09981,36,Female,Postgraduate,Cybersecurity,134,1,68,29,99,Medium,67,Kinesthetic,1,No
S09982,27,Female,Undergraduate,Web Development,429,1,68,25,42,Medium,65,Visual,5,No
S09983,30,Female,High School,Data Science,463,2,92,33,51,High,87,Reading/Writing,5,No
S09984,26,Female,Undergraduate,Web Development,23,4,50,48,48,High,91,Auditory,4,No
S09985,20,Female,Undergraduate,Machine Learning,196,4,80,8,68,High,88,Kinesthetic,2,No
S09986,21,Female,Postgraduate,Data Science,398,1,55,0,72,Low,98,Kinesthetic,2,No
S09987,15,Male,Undergraduate,Python Basics,292,2,80,24,99,High,81,Auditory,5,No
S09988,47,Female,Undergraduate,Python Basics,218,4,38,9,53,High,87,Auditory,3,No
S09989,48,Female,Postgraduate,Web Development,403,2,37,12,94,High,98,Auditory,2,Yes
S09990,32,Male,High School,Web Development,26,3,52,42,46,High,68,Reading/Writing,4,Yes
S09991,39,Male,Undergraduate,Data Science,373,3,43,20,70,High,79,Auditory,1,Yes
S09992,34,Female,Postgraduate,Cybersecurity,224,2,79,43,97,Medium,58,Visual,1,No
S09993,16,Male,High School,Cybersecurity,176,3,40,22,98,Low,87,Reading/Writing,1,No
S09994,24,Male,High School,Python Basics,183,4,49,25,91,Low,68,Reading/Writing,1,No
S09995,41,Female,High School,Python Basics,226,1,87,38,61,High,92,Visual,4,Yes
S09996,26,Female,Undergraduate,Machine Learning,162,2,87,27,73,Medium,68,Kinesthetic,2,No
S09997,37,Male,Postgraduate,Machine Learning,447,2,39,10,68,Medium,46,Reading/Writing,1,Yes
S09998,40,Female,Postgraduate,Machine Learning,105,4,50,23,41,High,64,Visual,1,No
S09999,44,Male,High School,Python Basics,245,2,84,39,85,Medium,38,Visual,2,No
S10000,39,Female,Undergraduate,Machine Learning,171,2,88,8,69,Medium,97,Visual,2,No
